44054,274.878,43129170,284,273,279.2
44053,283.714,37611320,291.5,277.168,289.6
44050,290.542,44482100,299.95,283.002,299.9074
44049,297.916,29961565,303.462,295.452,298.166
44048,297.004,24890075,299.9677,293.662,298.598
44047,297.4,42074950,305.482,292.4,299.002
44046,297,44046730,301.962,288.8769,289.84
44043,286.152,61234800,303.41,284.196,303
44042,297.498,38105195,302.648,294.2,297.6
44041,299.822,47134465,306.962,297.4,300.2
44040,295.298,79043500,312.94,294.884,300.8
44039,307.92,80243350,309.588,282.6001,287
44036,283.4,96983100,293,273.308,283.202
44035,302.614,121642500,337.8,296.154,335.79
44034,318.466,70805400,325.284,312.4,319.8
44033,313.672,80786400,335,311.6,327.986
44032,328.6,85606850,330,297.6,303.802
44029,300.168,46649860,307.502,298,302.69
44028,300.128,71503950,306.342,293.2,295.432
44027,309.202,81839150,310,291.4,308.6
44026,303.36,117090700,318,286.2,311.2
44025,299.412,194926800,358.998,294.222,331.8
44022,308.93,116687750,309.783,275.202,279.2
44021,278.856,58588000,281.712,270.256,279.398
44020,273.176,81556550,283.452,262.268,281
44019,277.972,107448300,285.9,267.342,281.002
44018,274.316,102849300,275.558,253.2088,255.338
44014,241.732,86250600,245.6,237.12,244.296
44013,223.926,66634500,227.066,216.1,216.6
44012,215.962,84592500,217.538,200.746,201.3
44011,201.87,45132020,202,189.704,193.802
44008,191.948,44274540,199,190.974,198.956
44007,197.196,46272745,197.196,187.43,190.854
44006,192.17,54797950,200.1769,190.6283,198.822
44005,200.356,31826355,202.4,198.802,199.776
44004,198.864,31811750,201.776,198.004,199.99
44001,200.18,43398745,203.194,198.268,202.556
44000,200.792,48759680,203.84,198.8942,200.6
43999,198.358,49454000,201,196.5142,197.542
43998,196.426,70255400,202.576,192.478,202.37
43997,198.18,78485900,199.768,181.7,183.558
43994,187.056,83816850,197.596,182.52,196
43993,194.568,79582400,203.792,194.4,198.04
43992,205.01,92817050,205.496,196.5,198.376
43991,188.134,56940750,190.888,184.7862,188.002
43990,189.984,70873650,190,181.832,183.8
43987,177.132,39059585,177.304,173.24,175.568
43986,172.876,44438565,179.15,171.688,177.976
43985,176.592,39747345,179.588,176.02,177.624
43984,176.312,67828000,181.732,174.2,178.94
43983,179.62,75426500,179.8,170.82,171.6
43980,167,59062450,167,160.842,161.75
43979,161.162,36378870,164.95,160.338,162.702
43978,164.046,57747650,165.542,157,164.172
43977,163.774,40448680,166.92,163.141,166.9
43973,163.376,49937375,166.356,162.4,164.4348
